Record #:  0
Notes :


24.06.201715:18:34
Volts Data

CH1	CH2	CH3	CH4	CH5	CH6	CH7	CH8	
269,079208E-6	-9,445620E-3	-6,849337E-3	1,660538E-3	-7,770777E-3	-5,747271E-3	-9,090042E-3	3,163099E-3
268,554687E-6	-9,439659E-3	-6,834507E-3	1,653147E-3	-7,787561E-3	-5,768108E-3	-9,078932E-3	3,149891E-3
268,363953E-6	-9,441566E-3	-6,830502E-3	1,646471E-3	-7,820797E-3	-5,809259E-3	-9,086227E-3	3,130245E-3
268,411636E-6	-9,447432E-3	-6,847191E-3	1,665640E-3	-7,828808E-3	-5,818892E-3	-9,081221E-3	3,137589E-3
268,030167E-6	-9,461403E-3	-6,873369E-3	1,676750E-3	-7,802582E-3	-5,795717E-3	-9,059715E-3	3,152466E-3
267,696381E-6	-9,465837E-3	-6,885719E-3	1,668501E-3	-7,788181E-3	-5,783987E-3	-9,066772E-3	3,151417E-3
267,982483E-6	-9,468508E-3	-6,890869E-3	1,677465E-3	-7,761049E-3	-5,749989E-3	-9,048414E-3	3,168011E-3
267,934799E-6	-9,476709E-3	-6,894493E-3	1,685905E-3	-7,736778E-3	-5,721807E-3	-9,020758E-3	3,186846E-3
267,314911E-6	-9,470892E-3	-6,889486E-3	1,693678E-3	-7,721186E-3	-5,717134E-3	-9,009314E-3	3,198290E-3
268,268585E-6	-9,455395E-3	-6,875324E-3	1,698542E-3	-7,728767E-3	-5,725574E-3	-9,014940E-3	3,195477E-3
268,173218E-6	-9,440851E-3	-6,864119E-3	1,687002E-3	-7,743549E-3	-5,743217E-3	-9,037018E-3	3,175926E-3
268,363953E-6	-9,426641E-3	-6,848288E-3	1,668310E-3	-7,776260E-3	-5,780840E-3	-9,111834E-3	3,147507E-3
268,173218E-6	-9,414053E-3	-6,843138E-3	1,674271E-3	-7,797861E-3	-5,799818E-3	-9,131384E-3	3,147173E-3
267,457962E-6	-9,388638E-3	-6,817055E-3	1,677561E-3	-7,808876E-3	-5,807686E-3	-9,069538E-3	3,142738E-3
267,648697E-6	-9,370804E-3	-6,799173E-3	1,674128E-3	-7,795572E-3	-5,785322E-3	-9,072018E-3	3,133965E-3
268,697739E-6	-9,380913E-3	-6,786537E-3	1,670122E-3	-7,786322E-3	-5,766487E-3	-9,064960E-3	3,128004E-3
268,793106E-6	-9,391737E-3	-6,773520E-3	1,651239E-3	-7,780504E-3	-5,753851E-3	-9,082317E-3	3,110552E-3
268,411636E-6	-9,397697E-3	-6,782103E-3	1,652050E-3	-7,754135E-3	-5,726194E-3	-9,108877E-3	3,115416E-3
268,125534E-6	-9,397840E-3	-6,789303E-3	1,655865E-3	-7,734013E-3	-5,713272E-3	-9,030533E-3	3,127718E-3
267,553329E-6	-9,404039E-3	-6,810522E-3	1,663113E-3	-7,740021E-3	-5,728817E-3	-9,027338E-3	3,138924E-3
268,507004E-6	-9,414530E-3	-6,812048E-3	1,651430E-3	-7,776213E-3	-5,768585E-3	-9,117079E-3	3,125381E-3
267,934799E-6	-9,408092E-3	-6,808376E-3	1,646566E-3	-7,810211E-3	-5,797434E-3	-9,155798E-3	3,108835E-3
267,696381E-6	-9,389734E-3	-6,806469E-3	1,666355E-3	-7,820654E-3	-5,794954E-3	-9,131527E-3	3,106117E-3
267,219543E-6	-9,382343E-3	-6,798649E-3	1,668978E-3	-7,831240E-3	-5,801249E-3	-9,148932E-3	3,093576E-3
267,457962E-6	-9,392786E-3	-6,784487E-3	1,655483E-3	-7,823277E-3	-5,795431E-3	-9,129381E-3	3,085184E-3
268,268585E-6	-9,396887E-3	-6,773663E-3	1,643324E-3	-7,814360E-3	-5,777073E-3	-9,159088E-3	3,081989E-3
267,505646E-6	-9,402847E-3	-6,781912E-3	1,637602E-3	-7,802057E-3	-5,764532E-3	-9,175777E-3	3,083277E-3
266,504288E-6	-9,399939E-3	-6,788158E-3	1,633501E-3	-7,779551E-3	-5,754566E-3	-9,166527E-3	3,090191E-3
267,839432E-6	-9,379530E-3	-6,779957E-3	1,640129E-3	-7,767582E-3	-5,745840E-3	-9,145021E-3	3,102064E-3
268,793106E-6	-9,367609E-3	-6,769323E-3	1,637268E-3	-7,786226E-3	-5,767822E-3	-9,219790E-3	3,099251E-3
268,554687E-6	-9,368038E-3	-6,761837E-3	1,631069E-3	-7,811260E-3	-5,797577E-3	-9,161282E-3	3,089094E-3
268,697739E-6	-9,365177E-3	-6,748247E-3	1,622105E-3	-7,823324E-3	-5,795050E-3	-9,116077E-3	3,074551E-3
268,363953E-6	-9,366465E-3	-6,752253E-3	1,629162E-3	-7,827950E-3	-5,788088E-3	-9,116459E-3	3,068113E-3
268,316269E-6	-9,359217E-3	-6,752014E-3	1,642990E-3	-7,813978E-3	-5,767632E-3	-9,111738E-3	3,065586E-3
267,791748E-6	-9,355831E-3	-6,750631E-3	1,642323E-3	-7,777977E-3	-5,734682E-3	-9,111595E-3	3,061724E-3
268,125534E-6	-9,363556E-3	-6,738853E-3	1,624155E-3	-7,746887E-3	-5,715418E-3	-9,134054E-3	3,044844E-3
267,553329E-6	-9,369564E-3	-6,724405E-3	1,613760E-3	-7,728386E-3	-5,700064E-3	-9,163284E-3	3,042889E-3
267,648697E-6	-9,363461E-3	-6,719542E-3	1,615715E-3	-7,712030E-3	-5,681133E-3	-9,130764E-3	3,055429E-3
268,554687E-6	-9,364986E-3	-6,732416E-3	1,622868E-3	-7,702827E-3	-5,665159E-3	-9,115505E-3	3,065968E-3
268,363953E-6	-9,376812E-3	-6,745148E-3	1,620245E-3	-7,712412E-3	-5,677557E-3	-9,108305E-3	3,066206E-3
267,887115E-6	-9,383535E-3	-6,751490E-3	1,613331E-3	-7,730579E-3	-5,699158E-3	-9,126282E-3	3,057766E-3
268,507004E-6	-9,372425E-3	-6,742048E-3	1,614380E-3	-7,754993E-3	-5,716372E-3	-9,119081E-3	3,054190E-3
267,601013E-6	-9,359550E-3	-6,752634E-3	1,639748E-3	-7,764149E-3	-5,724525E-3	-9,101343E-3	3,073883E-3
268,125534E-6	-9,359598E-3	-6,764364E-3	1,663351E-3	-7,778645E-3	-5,742025E-3	-9,129190E-3	3,088856E-3
268,840790E-6	-9,376955E-3	-6,775141E-3	1,666021E-3	-7,767010E-3	-5,729628E-3	-9,143639E-3	3,089809E-3
268,030167E-6	-9,399271E-3	-6,794882E-3	1,666975E-3	-7,734156E-3	-5,696774E-3	-9,085941E-3	3,097248E-3
267,791748E-6	-9,409285E-3	-6,817245E-3	1,664495E-3	-7,727242E-3	-5,693150E-3	-9,117842E-3	3,105545E-3
267,601013E-6	-9,411669E-3	-6,821012E-3	1,663017E-3	-7,717323E-3	-5,679798E-3	-9,040737E-3	3,115845E-3
268,125534E-6	-9,399891E-3	-6,797791E-3	1,668644E-3	-7,720995E-3	-5,678558E-3	-9,015083E-3	3,122377E-3
268,554687E-6	-9,385633E-3	-6,788921E-3	1,679373E-3	-7,746506E-3	-5,698013E-3	-9,049940E-3	3,127766E-3
267,982483E-6	-9,387445E-3	-6,802654E-3	1,679087E-3	-7,773113E-3	-5,718803E-3	-9,095144E-3	3,123808E-3
268,411636E-6	-9,388876E-3	-6,806660E-3	1,679373E-3	-7,793999E-3	-5,740643E-3	-9,152651E-3	3,119659E-3
269,365311E-6	-9,391642E-3	-6,806469E-3	1,693630E-3	-7,803726E-3	-5,764484E-3	-9,057379E-3	3,126526E-3
267,934799E-6	-9,400797E-3	-6,828880E-3	1,709175E-3	-7,806635E-3	-5,767488E-3	-9,008121E-3	3,144598E-3
267,076492E-6	-9,412813E-3	-6,845808E-3	1,701546E-3	-7,799959E-3	-5,766582E-3	-9,097052E-3	3,145599E-3
267,791748E-6	-9,424973E-3	-6,849051E-3	1,709795E-3	-7,793999E-3	-5,764437E-3	-9,136915E-3	3,152561E-3
267,887115E-6	-9,431458E-3	-6,856871E-3	1,728296E-3	-7,782555E-3	-5,745697E-3	-9,084511E-3	3,174877E-3
267,553329E-6	-9,433460E-3	-6,863070E-3	1,722240E-3	-7,769251E-3	-5,733204E-3	-9,052896E-3	3,181314E-3
267,601013E-6	-9,427881E-3	-6,861734E-3	1,706743E-3	-7,774401E-3	-5,731583E-3	-9,048986E-3	3,166485E-3
267,410278E-6	-9,437513E-3	-6,869173E-3	1,705551E-3	-7,789326E-3	-5,736351E-3	-9,049940E-3	3,161287E-3
266,599655E-6	-9,440374E-3	-6,876516E-3	1,712751E-3	-7,791090E-3	-5,737066E-3	-9,059525E-3	3,165436E-3
266,695023E-6	-9,440470E-3	-6,885815E-3	1,716661E-3	-7,798767E-3	-5,758953E-3	-9,074354E-3	3,165913E-3
267,219543E-6	-9,441948E-3	-6,890774E-3	1,723194E-3	-7,825327E-3	-5,795002E-3	-9,100246E-3	3,165913E-3
266,838074E-6	-9,437370E-3	-6,882906E-3	1,732492E-3	-7,838345E-3	-5,808640E-3	-9,105873E-3	3,176212E-3
267,219543E-6	-9,437275E-3	-6,880140E-3	1,739693E-3	-7,834530E-3	-5,808401E-3	-9,076357E-3	3,189468E-3
267,934799E-6	-9,433794E-3	-6,871843E-3	1,744556E-3	-7,816982E-3	-5,790281E-3	-9,039831E-3	3,203773E-3
267,648697E-6	-9,423113E-3	-6,868601E-3	1,758814E-3	-7,795525E-3	-5,759287E-3	-9,027624E-3	3,222990E-3
267,887115E-6	-9,414482E-3	-6,860828E-3	1,753855E-3	-7,780266E-3	-5,738115E-3	-9,038877E-3	3,226233E-3
268,507004E-6	-9,399843E-3	-6,842089E-3	1,745749E-3	-7,769299E-3	-5,726624E-3	-9,014225E-3	3,222704E-3
268,125534E-6	-9,397936E-3	-6,850576E-3	1,743984E-3	-7,772017E-3	-5,732489E-3	-9,022760E-3	3,214693E-3
267,410278E-6	-9,400654E-3	-6,860065E-3	1,747847E-3	-7,782698E-3	-5,744696E-3	-9,013271E-3	3,211260E-3
267,553329E-6	-9,397030E-3	-6,858730E-3	1,748133E-3	-7,805157E-3	-5,764580E-3	-9,023046E-3	3,205299E-3
269,079208E-6	-9,398556E-3	-6,874847E-3	1,756763E-3	-7,825947E-3	-5,787849E-3	-9,063292E-3	3,197813E-3
267,887115E-6	-9,416151E-3	-6,920195E-3	1,785421E-3	-7,824326E-3	-5,784607E-3	-9,089184E-3	3,211403E-3
267,553329E-6	-9,449339E-3	-6,938887E-3	1,784134E-3	-7,810831E-3	-5,763912E-3	-9,049177E-3	3,213596E-3
267,934799E-6	-9,460306E-3	-6,922770E-3	1,771927E-3	-7,791233E-3	-5,738878E-3	-9,037924E-3	3,212357E-3
267,457962E-6	-9,456110E-3	-6,917763E-3	1,771927E-3	-7,767963E-3	-5,718660E-3	-8,999491E-3	3,216314E-3
267,219543E-6	-9,449911E-3	-6,898785E-3	1,754236E-3	-7,767248E-3	-5,737257E-3	-9,060001E-3	3,208685E-3
268,507004E-6	-9,436512E-3	-6,886482E-3	1,744652E-3	-7,798862E-3	-5,780172E-3	-9,089947E-3	3,207016E-3
268,507004E-6	-9,424734E-3	-6,850386E-3	1,733923E-3	-7,842922E-3	-5,806875E-3	-9,089994E-3	3,193665E-3
268,888474E-6	-9,435511E-3	-6,829166E-3	1,732969E-3	-7,867241E-3	-5,807829E-3	-9,079313E-3	3,185940E-3
268,411636E-6	-9,443951E-3	-6,818342E-3	1,736784E-3	-7,880783E-3	-5,810356E-3	-9,143686E-3	3,178024E-3
268,363953E-6	-9,445190E-3	-6,823587E-3	1,752186E-3	-7,886076E-3	-5,821609E-3	-9,137344E-3	3,175211E-3
268,459320E-6	-9,439087E-3	-6,818485E-3	1,765680E-3	-7,872534E-3	-5,815458E-3	-9,080124E-3	3,176498E-3
267,982483E-6	-9,419298E-3	-6,781530E-3	1,753044E-3	-7,860041E-3	-5,803871E-3	-9,067011E-3	3,157663E-3
268,268585E-6	-9,381914E-3	-6,766891E-3	1,734877E-3	-7,857180E-3	-5,786705E-3	-9,011936E-3	3,131008E-3
267,887115E-6	-9,309244E-3	-6,741571E-3	1,737118E-3	-7,848072E-3	-5,766058E-3	-9,023762E-3	3,113031E-3
266,742706E-6	-9,234476E-3	-6,691742E-3	1,716518E-3	-7,812691E-3	-5,724144E-3	-9,168720E-3	3,081703E-3
267,553329E-6	-9,161711E-3	-6,639338E-3	1,679754E-3	-7,785511E-3	-5,679703E-3	-9,170389E-3	3,029156E-3
268,077850E-6	-9,073496E-3	-6,604290E-3	1,658583E-3	-7,767725E-3	-5,635929E-3	-9,204960E-3	2,984190E-3
267,553329E-6	-8,989859E-3	-6,570625E-3	1,634359E-3	-7,757473E-3	-5,605078E-3	-9,226131E-3	2,941132E-3
266,981125E-6	-8,909655E-3	-6,509399E-3	1,581621E-3	-7,731724E-3	-5,559158E-3	-9,244585E-3	2,875948E-3
267,982483E-6	-8,860064E-3	-6,469727E-3	1,518774E-3	-7,689810E-3	-5,500364E-3	-9,221077E-3	2,805614E-3
268,173218E-6	-8,825254E-3	-6,408548E-3	1,409674E-3	-7,650661E-3	-5,453873E-3	-9,248114E-3	2,698040E-3
268,268585E-6	-8,824205E-3	-6,322575E-3	1,261044E-3	-7,615614E-3	-5,417252E-3	-9,317493E-3	2,569485E-3
267,648697E-6	-8,869076E-3	-6,282997E-3	1,140404E-3	-7,586050E-3	-5,386877E-3	-9,313726E-3	2,474594E-3
268,125534E-6	-8,928633E-3	-6,318712E-3	1,112604E-3	-7,544661E-3	-5,349827E-3	-9,372330E-3	2,471352E-3
267,887115E-6	-8,996534E-3	-6,346655E-3	1,107645E-3	-7,492638E-3	-5,305958E-3	-9,319115E-3	2,489662E-3
267,696381E-6	-9,077978E-3	-6,388760E-3	1,112843E-3	-7,474136E-3	-5,294132E-3	-9,317255E-3	2,515697E-3
268,363953E-6	-9,175873E-3	-6,454897E-3	1,125097E-3	-7,482386E-3	-5,316114E-3	-9,231901E-3	2,554941E-3
268,650055E-6	-9,307194E-3	-6,553459E-3	1,133728E-3	-7,501173E-3	-5,350637E-3	-9,183121E-3	2,604532E-3
268,697739E-6	-9,498692E-3	-6,692457E-3	1,153326E-3	-7,524538E-3	-5,394316E-3	-9,144115E-3	2,682161E-3
267,314911E-6	-9,680080E-3	-6,807947E-3	1,173544E-3	-7,564449E-3	-5,451870E-3	-9,085989E-3	2,758884E-3
266,695023E-6	-9,760618E-3	-6,868505E-3	1,216269E-3	-7,568598E-3	-5,475807E-3	-9,046268E-3	2,824879E-3
267,505646E-6	-9,765434E-3	-6,905508E-3	1,269102E-3	-7,556677E-3	-5,480623E-3	-9,039927E-3	2,882862E-3
267,314911E-6	-9,743738E-3	-6,936598E-3	1,330566E-3	-7,556295E-3	-5,497694E-3	-8,984232E-3	2,935266E-3
267,314911E-6	-9,682703E-3	-6,953430E-3	1,431608E-3	-7,569218E-3	-5,518484E-3	-8,980799E-3	3,006411E-3
267,410278E-6	-9,609079E-3	-6,941843E-3	1,510286E-3	-7,575941E-3	-5,521917E-3	-8,955431E-3	3,050709E-3
267,457962E-6	-9,567690E-3	-6,944895E-3	1,572180E-3	-7,599783E-3	-5,545139E-3	-8,960295E-3	3,088856E-3
267,410278E-6	-9,559298E-3	-6,970072E-3	1,645613E-3	-7,646179E-3	-5,594683E-3	-8,890486E-3	3,144073E-3
267,696381E-6	-9,534931E-3	-6,983519E-3	1,715469E-3	-7,681465E-3	-5,626106E-3	-8,917904E-3	3,195953E-3
267,410278E-6	-9,503222E-3	-6,980801E-3	1,750135E-3	-7,726145E-3	-5,673695E-3	-8,957052E-3	3,217268E-3
267,934799E-6	-9,482002E-3	-6,962061E-3	1,769495E-3	-7,777929E-3	-5,725193E-3	-8,969593E-3	3,219080E-3
267,553329E-6	-9,460354E-3	-6,934357E-3	1,775217E-3	-7,823515E-3	-5,768013E-3	-8,998775E-3	3,207922E-3
267,076492E-6	-9,449863E-3	-6,899405E-3	1,761532E-3	-7,852793E-3	-5,796671E-3	-9,057522E-3	3,198719E-3
268,030167E-6	-9,453726E-3	-6,879902E-3	1,759481E-3	-7,845736E-3	-5,788994E-3	-9,101820E-3	3,201866E-3
267,887115E-6	-9,449577E-3	-6,864500E-3	1,768064E-3	-7,819223E-3	-5,768347E-3	-9,056044E-3	3,207064E-3
267,314911E-6	-9,455538E-3	-6,854391E-3	1,751566E-3	-7,801580E-3	-5,754423E-3	-8,981085E-3	3,193092E-3
267,219543E-6	-9,459543E-3	-6,854916E-3	1,738691E-3	-7,799578E-3	-5,750227E-3	-8,977270E-3	3,183889E-3
267,553329E-6	-9,464550E-3	-6,885195E-3	1,755381E-3	-7,800150E-3	-5,754423E-3	-9,006786E-3	3,184557E-3
267,314911E-6	-9,484291E-3	-6,928635E-3	1,772833E-3	-7,799816E-3	-5,757380E-3	-8,997011E-3	3,188467E-3
268,030167E-6	-9,496069E-3	-6,934547E-3	1,772451E-3	-7,823563E-3	-5,770206E-3	-8,986950E-3	3,177071E-3
268,745422E-6	-9,498215E-3	-6,937408E-3	1,789141E-3	-7,848930E-3	-5,786848E-3	-9,038782E-3	3,189039E-3
268,220901E-6	-9,495974E-3	-6,939840E-3	1,799631E-3	-7,868862E-3	-5,804300E-3	-9,016991E-3	3,196335E-3
266,981125E-6	-9,479618E-3	-6,929874E-3	1,800203E-3	-7,864237E-3	-5,796528E-3	-8,996582E-3	3,199959E-3
267,934799E-6	-9,475994E-3	-6,938171E-3	1,810360E-3	-7,846451E-3	-5,785513E-3	-9,093142E-3	3,213739E-3
268,316269E-6	-9,469938E-3	-6,912279E-3	1,797581E-3	-7,847738E-3	-5,793524E-3	-9,097004E-3	3,204107E-3
268,602371E-6	-9,465408E-3	-6,888390E-3	1,774216E-3	-7,838154E-3	-5,779314E-3	-9,047556E-3	3,189993E-3
269,031525E-6	-9,462786E-3	-6,882524E-3	1,767778E-3	-7,825899E-3	-5,763245E-3	-9,032869E-3	3,189993E-3
268,602371E-6	-9,447193E-3	-6,864166E-3	1,775885E-3	-7,834005E-3	-5,770731E-3	-9,026098E-3	3,195333E-3
269,317627E-6	-9,436274E-3	-6,868219E-3	1,777220E-3	-7,845497E-3	-5,781984E-3	-9,071159E-3	3,194380E-3
269,317627E-6	-9,436846E-3	-6,874990E-3	1,777697E-3	-7,870960E-3	-5,797815E-3	-9,093332E-3	3,192568E-3
268,602371E-6	-9,435225E-3	-6,869793E-3	1,786137E-3	-7,895470E-3	-5,816174E-3	-9,049225E-3	3,184605E-3
268,363953E-6	-9,436798E-3	-6,860447E-3	1,786709E-3	-7,908440E-3	-5,830002E-3	-9,089565E-3	3,169918E-3
267,934799E-6	-9,450150E-3	-6,868362E-3	1,787138E-3	-7,897806E-3	-5,824471E-3	-9,064484E-3	3,164768E-3
269,222260E-6	-9,471369E-3	-6,893778E-3	1,798820E-3	-7,878256E-3	-5,812836E-3	-9,036684E-3	3,186989E-3
268,316269E-6	-9,477663E-3	-6,916237E-3	1,817369E-3	-7,835245E-3	-5,776262E-3	-8,977413E-3	3,215122E-3
267,553329E-6	-9,479904E-3	-6,921816E-3	1,823854E-3	-7,793999E-3	-5,742884E-3	-8,972025E-3	3,227997E-3
267,505646E-6	-9,474564E-3	-6,919861E-3	1,796865E-3	-7,805109E-3	-5,753708E-3	-9,029150E-3	3,200912E-3
268,268585E-6	-9,458971E-3	-6,916475E-3	1,794624E-3	-7,818985E-3	-5,755758E-3	-9,051228E-3	3,191566E-3
268,411636E-6	-9,441710E-3	-6,914902E-3	1,813078E-3	-7,813501E-3	-5,738068E-3	-9,022284E-3	3,206825E-3
268,268585E-6	-9,428692E-3	-6,899977E-3	1,812601E-3	-7,828808E-3	-5,750704E-3	-8,997488E-3	3,200960E-3
268,507004E-6	-9,414005E-3	-6,889677E-3	1,809311E-3	-7,872343E-3	-5,803204E-3	-9,055042E-3	3,190565E-3
269,079208E-6	-9,401703E-3	-6,873798E-3	1,811028E-3	-7,900572E-3	-5,832767E-3	-9,060764E-3	3,188848E-3
267,887115E-6	-9,402084E-3	-6,877232E-3	1,819801E-3	-7,876492E-3	-5,806684E-3	-9,035349E-3	3,198195E-3
268,745422E-6	-9,416628E-3	-6,878233E-3	1,826477E-3	-7,845402E-3	-5,784559E-3	-8,991575E-3	3,203726E-3
268,745422E-6	-9,424257E-3	-6,860399E-3	1,811934E-3	-7,849550E-3	-5,793905E-3	-9,014177E-3	3,189230E-3
267,219543E-6	-9,437180E-3	-6,867456E-3	1,797867E-3	-7,846451E-3	-5,785322E-3	-9,022617E-3	3,183746E-3
267,076492E-6	-9,447145E-3	-6,881046E-3	1,800585E-3	-7,826900E-3	-5,764151E-3	-9,037781E-3	3,192854E-3
268,030167E-6	-9,437561E-3	-6,882000E-3	1,814651E-3	-7,822657E-3	-5,753851E-3	-9,067202E-3	3,204250E-3
267,982483E-6	-9,419394E-3	-6,883287E-3	1,815748E-3	-7,832813E-3	-5,762911E-3	-9,080219E-3	3,200722E-3
268,125534E-6	-9,407473E-3	-6,883240E-3	1,804829E-3	-7,861423E-3	-5,795193E-3	-9,021044E-3	3,187323E-3
268,840790E-6	-9,386015E-3	-6,861401E-3	1,813698E-3	-7,885408E-3	-5,812502E-3	-8,990431E-3	3,186417E-3
268,220901E-6	-9,370422E-3	-6,852198E-3	1,835489E-3	-7,885408E-3	-5,809402E-3	-9,077024E-3	3,201294E-3
268,268585E-6	-9,374809E-3	-6,850529E-3	1,833487E-3	-7,871437E-3	-5,798769E-3	-9,087133E-3	3,200626E-3
268,363953E-6	-9,378624E-3	-6,852245E-3	1,826191E-3	-7,870770E-3	-5,795336E-3	-9,030247E-3	3,192091E-3
268,888474E-6	-9,380198E-3	-6,841469E-3	1,816034E-3	-7,863235E-3	-5,790663E-3	-9,032440E-3	3,183413E-3
268,220901E-6	-9,392786E-3	-6,838655E-3	1,805735E-3	-7,846308E-3	-5,770779E-3	-9,068727E-3	3,176117E-3
268,220901E-6	-9,408045E-3	-6,845713E-3	1,805973E-3	-7,827950E-3	-5,744028E-3	-9,026766E-3	3,174162E-3
268,459320E-6	-9,399748E-3	-6,846476E-3	1,806641E-3	-7,827473E-3	-5,740690E-3	-9,033871E-3	3,166342E-3
268,268585E-6	-9,388876E-3	-6,822681E-3	1,790905E-3	-7,845545E-3	-5,762386E-3	-9,037352E-3	3,150177E-3
267,744064E-6	-9,392214E-3	-6,830740E-3	1,785040E-3	-7,863665E-3	-5,787182E-3	-9,115028E-3	3,146076E-3
267,648697E-6	-9,391356E-3	-6,851292E-3	1,791286E-3	-7,907629E-3	-5,836439E-3	-9,134102E-3	3,140974E-3
267,934799E-6	-9,392929E-3	-6,855774E-3	1,809978E-3	-7,935858E-3	-5,851984E-3	-9,100866E-3	3,148746E-3
268,268585E-6	-9,394121E-3	-6,856823E-3	1,816607E-3	-7,922411E-3	-5,832767E-3	-9,069967E-3	3,157568E-3
268,125534E-6	-9,385347E-3	-6,841516E-3	1,815796E-3	-7,888937E-3	-5,802059E-3	-9,034967E-3	3,158998E-3
268,173218E-6	-9,370947E-3	-6,824350E-3	1,822758E-3	-7,863188E-3	-5,784369E-3	-9,026051E-3	3,170395E-3
268,030167E-6	-9,359312E-3	-6,801558E-3	1,815224E-3	-7,849216E-3	-5,776215E-3	-9,060621E-3	3,170586E-3
267,648697E-6	-9,344912E-3	-6,774616E-3	1,808453E-3	-7,842636E-3	-5,769157E-3	-9,116602E-3	3,167343E-3
268,220901E-6	-9,334517E-3	-6,786251E-3	1,812601E-3	-7,846928E-3	-5,776405E-3	-9,092665E-3	3,165627E-3
268,173218E-6	-9,344816E-3	-6,815338E-3	1,812887E-3	-7,862568E-3	-5,783939E-3	-9,068251E-3	3,157091E-3
268,268585E-6	-9,370279E-3	-6,849098E-3	1,827049E-3	-7,864809E-3	-5,777121E-3	-9,012747E-3	3,159332E-3
268,983841E-6	-9,378529E-3	-6,870127E-3	1,853943E-3	-7,863951E-3	-5,779362E-3	-9,061909E-3	3,171921E-3
268,411636E-6	-9,388590E-3	-6,887293E-3	1,864815E-3	-7,876921E-3	-5,786085E-3	-9,053659E-3	3,175974E-3
267,791748E-6	-9,395552E-3	-6,878090E-3	1,841211E-3	-7,884312E-3	-5,786467E-3	-9,068966E-3	3,153515E-3
268,507004E-6	-9,392691E-3	-6,844854E-3	1,832438E-3	-7,873869E-3	-5,776119E-3	-9,094667E-3	3,143930E-3
268,745422E-6	-9,381104E-3	-6,818342E-3	1,834774E-3	-7,853603E-3	-5,753326E-3	-9,031010E-3	3,151464E-3
268,888474E-6	-9,365416E-3	-6,799746E-3	1,822615E-3	-7,846785E-3	-5,753374E-3	-9,063005E-3	3,148031E-3
269,079208E-6	-9,345388E-3	-6,774330E-3	1,805115E-3	-7,871628E-3	-5,802107E-3	-9,116745E-3	3,131676E-3
269,460678E-6	-9,327364E-3	-6,752777E-3	1,804399E-3	-7,901001E-3	-5,830240E-3	-9,095240E-3	3,123713E-3
269,222260E-6	-9,301519E-3	-6,743860E-3	1,809549E-3	-7,919836E-3	-5,831718E-3	-9,108257E-3	3,124189E-3
268,077850E-6	-9,288359E-3	-6,746483E-3	1,819181E-3	-7,915020E-3	-5,817509E-3	-9,127235E-3	3,128195E-3
268,888474E-6	-9,283924E-3	-6,755352E-3	1,844835E-3	-7,915688E-3	-5,813551E-3	-9,112310E-3	3,141642E-3
268,507004E-6	-9,278679E-3	-6,768894E-3	1,859760E-3	-7,910347E-3	-5,804491E-3	-9,045219E-3	3,149557E-3
268,602371E-6	-9,276867E-3	-6,768417E-3	1,851273E-3	-7,893610E-3	-5,793905E-3	-9,045076E-3	3,136587E-3
268,363953E-6	-9,276533E-3	-6,760073E-3	1,836920E-3	-7,878971E-3	-5,783463E-3	-9,091711E-3	3,122234E-3
269,412994E-6	-9,272289E-3	-6,747198E-3	1,834345E-3	-7,866907E-3	-5,770493E-3	-9,093142E-3	3,115129E-3
269,222260E-6	-9,274244E-3	-6,734896E-3	1,832056E-3	-7,858324E-3	-5,767965E-3	-9,099770E-3	3,113842E-3
268,650055E-6	-9,277153E-3	-6,736231E-3	1,828241E-3	-7,863712E-3	-5,771971E-3	-9,130764E-3	3,114367E-3
268,459320E-6	-9,263706E-3	-6,731701E-3	1,836252E-3	-7,870817E-3	-5,766106E-3	-9,122515E-3	3,118229E-3
267,934799E-6	-9,253550E-3	-6,719637E-3	1,844263E-3	-7,877970E-3	-5,768013E-3	-9,103680E-3	3,119516E-3
268,507004E-6	-9,236145E-3	-6,709099E-3	1,840401E-3	-7,892323E-3	-5,782700E-3	-9,149694E-3	3,108311E-3
269,412994E-6	-9,219933E-3	-6,709671E-3	1,854467E-3	-7,898998E-3	-5,791712E-3	-9,138536E-3	3,110838E-3
268,793106E-6	-9,201717E-3	-6,707001E-3	1,871729E-3	-7,899570E-3	-5,786467E-3	-9,107447E-3	3,118801E-3
269,365311E-6	-9,182119E-3	-6,686020E-3	1,865339E-3	-7,897949E-3	-5,775166E-3	-9,144831E-3	3,111219E-3
269,603729E-6	-9,163332E-3	-6,645489E-3	1,851940E-3	-7,886600E-3	-5,768490E-3	-9,133863E-3	3,095198E-3
268,983841E-6	-9,159660E-3	-6,630611E-3	1,837158E-3	-7,880974E-3	-5,776405E-3	-9,108829E-3	3,081942E-3
269,365311E-6	-9,165859E-3	-6,631374E-3	1,824141E-3	-7,877016E-3	-5,772161E-3	-9,097624E-3	3,077078E-3
268,983841E-6	-9,169149E-3	-6,622648E-3	1,827049E-3	-7,874584E-3	-5,758381E-3	-9,138870E-3	3,076077E-3
268,220901E-6	-9,162664E-3	-6,618977E-3	1,830530E-3	-7,888937E-3	-5,767012E-3	-9,142733E-3	3,071594E-3
268,650055E-6	-9,154749E-3	-6,634998E-3	1,829529E-3	-7,897711E-3	-5,772781E-3	-9,167337E-3	3,054667E-3
268,793106E-6	-9,151745E-3	-6,643629E-3	1,822758E-3	-7,907867E-3	-5,785561E-3	-9,180069E-3	3,042603E-3
